Image_ID,Tier,Person,Child,Horse,Building,Weapon,Vehicle,Tree,Clothing,Text,Animal,Primary_Scene,Ambiguity_Notes
PPN1756910774/00000158_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000157_1,Silver,1,0,0,1,0,0,0,1,1,0,drawing,[SYNTHETIC — replace with human labels]
PPN1756910774/00000156_1,Silver,1,1,1,1,0,0,1,1,0,1,landscape,[SYNTHETIC — replace with human labels]
PPN1756910774/00000156_0,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000141_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000137_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000135_1,Silver,1,0,0,1,0,0,0,1,0,0,drawing,[SYNTHETIC — replace with human labels]
PPN1756910774/00000133_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879901595/00000041_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879901595/00000026_3,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879901595/00000017_4,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879899353/00000023_4,Silver,1,1,0,1,0,0,1,1,0,1,playing,[SYNTHETIC — replace with human labels]
PPN1756910774/00000254_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000247_2,Silver,0,0,1,1,0,0,1,0,0,1,landscape,[SYNTHETIC — replace with human labels]
PPN1756910774/00000247_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000210_0,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000183_0,Silver,1,1,0,1,0,0,0,1,0,1,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000182_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000178_0,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000175_1,Silver,1,0,0,1,0,0,0,1,0,1,landscape,[SYNTHETIC — replace with human labels]
PPN1756910774/00000165_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879899353/00000014_4,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879899353/00000002_7,Silver,1,1,0,0,0,0,0,0,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879899353/00000002_4,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879895366/00000027_3,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879884518/00000018_3,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879884518/00000016_2,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879880407/00000040_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879857391/00000028_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879855313/00000078_0,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879855313/00000056_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879854767/00000064_2,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1879854767/00000064_1,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000276_0,Silver,1,1,0,0,0,0,0,0,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000275_1,Silver,1,1,1,1,0,0,1,0,0,1,landscape,[SYNTHETIC — replace with human labels]
PPN1756910774/00000274_0,Silver,1,1,0,1,0,0,0,1,0,0,teaching,[SYNTHETIC — replace with human labels]
PPN1756910774/00000273_0,Silver,0,0,1,1,0,0,1,0,0,1,landscape,[SYNTHETIC — replace with human labels]
