image_id,raw_name,width,height,scene_labels,n_scene_labels,n_boxes,label_teaching,label_family,label_playing,label_landscape,label_drawing
00000271_0,images/PPN1800035039_00000271_0.jpg,1788,1254,drawing,1,0,0,0,0,0,1
00000138_0,images/PPN1800050860_00000138_0.jpg,3030,2466,drawing,1,0,0,0,0,0,1
00000186_0,images/PPN1800050860_00000186_0.jpg,2942,2330,drawing,1,0,0,0,0,0,1
00000206_0,images/PPN1800050860_00000206_0.jpg,2968,2440,drawing,1,0,0,0,0,0,1
00000220_0,images/PPN1800264739_00000220_0.jpg,1876,2064,playing,1,0,0,0,1,0,0
00000220_1,images/PPN1800264739_00000220_1.jpg,2178,3558,playing,1,0,0,0,1,0,0
00000151_0,images/PPN1800525311_00000151_0.jpg,2306,2976,drawing,1,0,0,0,0,0,1
00000415_0,images/PPN1800525966_00000415_0.jpg,2440,3762,drawing,1,0,0,0,0,0,1
00000419_0,images/PPN1800525966_00000419_0.jpg,2434,3754,drawing,1,0,0,0,0,0,1
00000429_0,images/PPN1800525966_00000429_0.jpg,2332,3630,drawing,1,0,0,0,0,0,1
00000164_0,images/PPN1800566670_00000164_0.jpg,2176,2772,drawing,1,0,0,0,0,0,1
00000084_3,images/PPN180120375X_00000084_3.jpg,2018,1020,drawing,1,0,0,0,0,0,1
00000001_0,images/PPN180212876X_00000001_0.jpg,562,622,drawing,1,0,0,0,0,0,1
00000274_0,images/PPN1802573046_00000274_0.jpg,2400,4212,drawing,1,0,0,0,0,0,1
00000274_0,images/PPN1802573852_00000274_0.jpg,2210,3504,drawing,1,0,0,0,0,0,1
00000093_0,images/PPN1802596135_00000093_0.jpg,1884,2988,drawing,1,0,0,0,0,0,1
00000080_0,images/PPN1802793658_00000080_0.jpg,2012,2788,drawing,1,0,0,0,0,0,1
00000093_0,images/PPN1804436275_00000093_0.jpg,1990,2644,family,1,0,0,1,0,0,0
00000081_4,images/PPN1805717723_00000081_4.jpg,454,956,drawing,1,0,0,0,0,0,1
00000163_0,images/PPN1805830201_00000163_0.jpg,2484,1824,drawing,1,0,0,0,0,0,1
00000259_0,images/PPN1805830201_00000259_0.jpg,2470,1788,drawing,1,0,0,0,0,0,1
00000075_1,images/PPN1806110261_00000075_1.jpg,1780,3316,drawing,1,0,0,0,0,0,1
00000104_3,images/PPN1806110261_00000104_3.jpg,526,544,drawing,1,0,0,0,0,0,1
00000007_0,images/PPN1806898306_00000007_0.jpg,672,346,drawing,1,0,0,0,0,0,1
00000288_0,images/PPN1806912740_00000288_0.jpg,2168,3628,drawing,1,0,0,0,0,0,1
00000295_0,images/PPN180691333X_00000295_0.jpg,2118,2812,drawing,1,0,0,0,0,0,1
00000100_0,images/PPN1806915448_00000100_0.jpg,2114,3480,drawing,1,0,0,0,0,0,1
00000281_0,images/PPN1806916649_00000281_0.jpg,1964,3190,drawing,1,0,0,0,0,0,1
00000157_0,images/PPN1807131793_00000157_0.jpg,1946,3326,drawing,1,0,0,0,0,0,1
00000122_0,images/PPN1807525392_00000122_0.jpg,1262,868,drawing,1,0,0,0,0,0,1
00000164_0,images/PPN1807529711_00000164_0.jpg,1954,3072,family,1,0,0,1,0,0,0
00000001_4,images/PPN1807545539_00000001_4.jpg,722,850,drawing,1,0,0,0,0,0,1
00000142_0,images/PPN1807545539_00000142_0.jpg,610,1158,drawing,1,0,0,0,0,0,1
00000146_0,images/PPN1807552233_00000146_0.jpg,1966,3026,drawing,1,0,0,0,0,0,1
00000138_0,images/PPN180755645X_00000138_0.jpg,2236,1650,drawing,1,0,0,0,0,0,1
00000147_1,images/PPN180755645X_00000147_1.jpg,838,958,drawing,1,0,0,0,0,0,1
00000162_0,images/PPN180755645X_00000162_0.jpg,906,902,drawing,1,0,0,0,0,0,1
00000180_0,images/PPN180755645X_00000180_0.jpg,802,858,drawing,1,0,0,0,0,0,1
00000200_1,images/PPN180755645X_00000200_1.jpg,808,876,drawing,1,0,0,0,0,0,1
00000255_2,images/PPN180755645X_00000255_2.jpg,354,708,drawing,1,0,0,0,0,0,1
00000258_1,images/PPN180755645X_00000258_1.jpg,948,1076,drawing,1,0,0,0,0,0,1
00000260_0,images/PPN180755645X_00000260_0.jpg,2154,848,drawing,1,0,0,0,0,0,1
00000260_2,images/PPN180755645X_00000260_2.jpg,854,818,drawing,1,0,0,0,0,0,1
00000264_1,images/PPN180755645X_00000264_1.jpg,914,936,drawing,1,0,0,0,0,0,1
00000274_0,images/PPN180755645X_00000274_0.jpg,2156,1426,landscape,1,0,0,0,0,1,0
00000278_0,images/PPN180755645X_00000278_0.jpg,2224,2018,drawing,1,0,0,0,0,0,1
00000305_1,images/PPN180755645X_00000305_1.jpg,710,934,drawing,1,0,0,0,0,0,1
00000308_0,images/PPN180755645X_00000308_0.jpg,2014,556,drawing,1,0,0,0,0,0,1
00000308_2,images/PPN180755645X_00000308_2.jpg,2184,1462,drawing,1,0,0,0,0,0,1
00000313_0,images/PPN180755645X_00000313_0.jpg,2154,1060,drawing,1,0,0,0,0,0,1
00000318_0,images/PPN180755645X_00000318_0.jpg,2140,772,landscape,1,0,0,0,0,1,0
00000326_0,images/PPN180755645X_00000326_0.jpg,2182,2342,landscape,1,0,0,0,0,1,0
00000333_0,images/PPN180755645X_00000333_0.jpg,2174,1668,landscape,1,0,0,0,0,1,0
00000349_0,images/PPN180755645X_00000349_0.jpg,2180,1728,drawing,1,0,0,0,0,0,1
00000357_0,images/PPN180755645X_00000357_0.jpg,2190,2338,landscape,1,0,0,0,0,1,0
00000374_0,images/PPN180755645X_00000374_0.jpg,2110,766,landscape,1,0,0,0,0,1,0
00000377_0,images/PPN180755645X_00000377_0.jpg,2112,1370,drawing,1,0,0,0,0,0,1
00000377_1,images/PPN180755645X_00000377_1.jpg,818,892,drawing,1,0,0,0,0,0,1
00000379_0,images/PPN180755645X_00000379_0.jpg,2808,3614,drawing,1,0,0,0,0,0,1
00000383_0,images/PPN180755645X_00000383_0.jpg,2114,1102,drawing,1,0,0,0,0,0,1
00000391_0,images/PPN180755645X_00000391_0.jpg,890,894,drawing,1,0,0,0,0,0,1
00000393_0,images/PPN180755645X_00000393_0.jpg,2170,2216,landscape,1,0,0,0,0,1,0
00000395_0,images/PPN180755645X_00000395_0.jpg,2102,1648,landscape,1,0,0,0,0,1,0
00000399_0,images/PPN180755645X_00000399_0.jpg,2122,644,drawing,1,0,0,0,0,0,1
00000417_1,images/PPN180755645X_00000417_1.jpg,2076,684,drawing,1,0,0,0,0,0,1
00000423_1,images/PPN180755645X_00000423_1.jpg,1004,1046,landscape,1,0,0,0,0,1,0
00000424_0,images/PPN180755645X_00000424_0.jpg,2140,2374,landscape,1,0,0,0,0,1,0
00000429_0,images/PPN180755645X_00000429_0.jpg,2130,1456,landscape,1,0,0,0,0,1,0
00000429_1,images/PPN180755645X_00000429_1.jpg,1084,964,landscape,1,0,0,0,0,1,0
00000444_0,images/PPN180755645X_00000444_0.jpg,2160,1128,landscape,1,0,0,0,0,1,0
00000446_0,images/PPN180755645X_00000446_0.jpg,2170,2232,landscape,1,0,0,0,0,1,0
00000451_0,images/PPN180755645X_00000451_0.jpg,2186,1608,drawing,1,0,0,0,0,0,1
00000452_0,images/PPN180755645X_00000452_0.jpg,2100,544,drawing,1,0,0,0,0,0,1
00000463_0,images/PPN180755645X_00000463_0.jpg,928,932,drawing,1,0,0,0,0,0,1
00000466_0,images/PPN180755645X_00000466_0.jpg,960,1066,landscape,1,0,0,0,0,1,0
00000467_0,images/PPN180755645X_00000467_0.jpg,2176,2288,landscape,1,0,0,0,0,1,0
00000495_0,images/PPN180755645X_00000495_0.jpg,2168,1336,landscape,1,0,0,0,0,1,0
00000499_0,images/PPN180755645X_00000499_0.jpg,2104,1496,drawing,1,0,0,0,0,0,1
00000500_0,images/PPN180755645X_00000500_0.jpg,968,1080,drawing,1,0,0,0,0,0,1
00000503_0,images/PPN180755645X_00000503_0.jpg,2184,1254,landscape,1,0,0,0,0,1,0
00000508_0,images/PPN180755645X_00000508_0.jpg,2164,1056,drawing,1,0,0,0,0,0,1
00000514_0,images/PPN180755645X_00000514_0.jpg,808,898,drawing,1,0,0,0,0,0,1
00000532_1,images/PPN180755645X_00000532_1.jpg,920,1164,drawing,1,0,0,0,0,0,1
00000535_0,images/PPN180755645X_00000535_0.jpg,818,880,drawing,1,0,0,0,0,0,1
00000538_0,images/PPN180755645X_00000538_0.jpg,880,970,drawing,1,0,0,0,0,0,1
00000220_0,images/PPN1807750213_00000220_0.jpg,2262,972,drawing,1,0,0,0,0,0,1
00000305_0,images/PPN1807805247_00000305_0.jpg,1666,2512,drawing,1,0,0,0,0,0,1
00000391_0,images/PPN1807805247_00000391_0.jpg,1716,2636,landscape,1,0,0,0,0,1,0
00000030_0,images/PPN1807807835_00000030_0.jpg,988,656,drawing,1,0,0,0,0,0,1
00000110_0,images/PPN1807807835_00000110_0.jpg,1288,1198,drawing,1,0,0,0,0,0,1
00000078_0,images/PPN1808605667_00000078_0.jpg,1722,1072,drawing,1,0,0,0,0,0,1
00000200_0,images/PPN1808605667_00000200_0.jpg,1734,754,drawing,1,0,0,0,0,0,1
00000202_0,images/PPN1808605667_00000202_0.jpg,1792,1014,drawing,1,0,0,0,0,0,1
00000219_1,images/PPN1808605667_00000219_1.jpg,1810,1206,drawing,1,0,0,0,0,0,1
00000230_0,images/PPN1808605667_00000230_0.jpg,1740,1320,drawing,1,0,0,0,0,0,1
00000041_0,images/PPN180867667X_00000041_0.jpg,1884,2958,drawing,1,0,0,0,0,0,1
00000166_2,images/PPN1809489709_00000166_2.jpg,692,3004,drawing,1,0,0,0,0,0,1
00000521_0,images/PPN181001669X_00000521_0.jpg,2022,3132,drawing,1,0,0,0,0,0,1
00000285_0,images/PPN1810067138_00000285_0.jpg,2092,3250,drawing,1,0,0,0,0,0,1
00000661_0,images/PPN1810067138_00000661_0.jpg,1924,3086,drawing,1,0,0,0,0,0,1
00000231_0,images/PPN1810075807_00000231_0.jpg,2082,3412,drawing,1,0,0,0,0,0,1
00000001_0,images/PPN1810183537_00000001_0.jpg,2016,3310,drawing,1,0,0,0,0,0,1
00000250_0,images/PPN1810222575_00000250_0.jpg,2250,3776,drawing,1,0,0,0,0,0,1
00000290_0,images/PPN1810701481_00000290_0.jpg,2934,4752,drawing,1,0,0,0,0,0,1
00000059_1,images/PPN1810852072_00000059_1.jpg,1984,2738,drawing,1,0,0,0,0,0,1
00000233_0,images/PPN1810852072_00000233_0.jpg,1584,2444,drawing,1,0,0,0,0,0,1
00000152_1,images/PPN1810992133_00000152_1.jpg,2308,4068,drawing,1,0,0,0,0,0,1
00000138_0,images/PPN1811271073_00000138_0.jpg,2432,4104,drawing,1,0,0,0,0,0,1
00000186_0,images/PPN1811271073_00000186_0.jpg,2404,3974,drawing,1,0,0,0,0,0,1
00000202_0,images/PPN1811271073_00000202_0.jpg,2410,3954,drawing,1,0,0,0,0,0,1
00000206_0,images/PPN1811271073_00000206_0.jpg,2426,3552,drawing,1,0,0,0,0,0,1
00000234_0,images/PPN1811271073_00000234_0.jpg,2402,3926,drawing,1,0,0,0,0,0,1
00000247_0,images/PPN1811271073_00000247_0.jpg,2358,3908,drawing,1,0,0,0,0,0,1
00000250_0,images/PPN1811271073_00000250_0.jpg,2376,3944,drawing,1,0,0,0,0,0,1
00000302_0,images/PPN1811271073_00000302_0.jpg,2444,3978,drawing,1,0,0,0,0,0,1
00000311_0,images/PPN1811271073_00000311_0.jpg,2434,4012,drawing,1,0,0,0,0,0,1
00000318_0,images/PPN1811271073_00000318_0.jpg,2452,3682,drawing,1,0,0,0,0,0,1
00000327_0,images/PPN1811271073_00000327_0.jpg,2462,4004,drawing,1,0,0,0,0,0,1
00000343_0,images/PPN1811271073_00000343_0.jpg,2446,3928,drawing,1,0,0,0,0,0,1
00000355_0,images/PPN1811271073_00000355_0.jpg,2478,4096,drawing,1,0,0,0,0,0,1
00000378_0,images/PPN1811271073_00000378_0.jpg,2448,3834,drawing,1,0,0,0,0,0,1
00000101_0,images/PPN1811280749_00000101_0.jpg,1476,1220,drawing,1,0,0,0,0,0,1
00000146_0,images/PPN1811280749_00000146_0.jpg,938,548,drawing,1,0,0,0,0,0,1
00000159_0,images/PPN1811280749_00000159_0.jpg,1110,912,drawing,1,0,0,0,0,0,1
00000163_0,images/PPN1811280749_00000163_0.jpg,746,534,drawing,1,0,0,0,0,0,1
00000174_0,images/PPN1811280749_00000174_0.jpg,1134,1106,drawing,1,0,0,0,0,0,1
00000206_0,images/PPN1811280749_00000206_0.jpg,1126,808,drawing,1,0,0,0,0,0,1
00000206_1,images/PPN1811280749_00000206_1.jpg,1102,956,drawing,1,0,0,0,0,0,1
00000255_0,images/PPN1811321453_00000255_0.jpg,1860,2510,drawing,1,0,0,0,0,0,1
00000329_0,images/PPN1811321453_00000329_0.jpg,1864,2496,drawing,1,0,0,0,0,0,1
00000045_1,images/PPN1811332234_00000045_1.jpg,2022,1828,drawing,1,0,0,0,0,0,1
00000385_0,images/PPN1811334075_00000385_0.jpg,2352,4220,drawing,1,0,0,0,0,0,1
00000278_0,images/PPN1811336744_00000278_0.jpg,2020,3224,drawing,1,0,0,0,0,0,1
00000093_0,images/PPN1811878466_00000093_0.jpg,1540,748,drawing,1,0,0,0,0,0,1
00000247_1,images/PPN1811900682_00000247_1.jpg,586,526,drawing,1,0,0,0,0,0,1
00000091_1,images/PPN1811909892_00000091_1.jpg,2286,2574,drawing,1,0,0,0,0,0,1
00000052_0,images/PPN1811957390_00000052_0.jpg,2400,1522,drawing,1,0,0,0,0,0,1
00000162_0,images/PPN181196379X_00000162_0.jpg,2174,3338,teaching,1,0,1,0,0,0,0
00000386_0,images/PPN181196379X_00000386_0.jpg,1784,1500,drawing,1,0,0,0,0,0,1
00000052_0,images/PPN1811981488_00000052_0.jpg,1880,2814,playing,1,0,0,0,1,0,0
00000320_0,images/PPN1811995608_00000320_0.jpg,2732,4404,,0,0,0,0,0,0,0
00000321_3,images/PPN1811995608_00000321_3.jpg,326,310,drawing,1,0,0,0,0,0,1
00000208_0,images/PPN1812482965_00000208_0.jpg,2230,3618,drawing,1,0,0,0,0,0,1
00000276_0,images/PPN181248335X_00000276_0.jpg,2370,2746,drawing,1,0,0,0,0,0,1
00000042_1,images/PPN1813225435_00000042_1.jpg,2498,1908,drawing,1,0,0,0,0,0,1
00000076_1,images/PPN1813225435_00000076_1.jpg,772,890,drawing,1,0,0,0,0,0,1
00000077_1,images/PPN1813225435_00000077_1.jpg,2400,1054,drawing,1,0,0,0,0,0,1
00000093_0,images/PPN1813225435_00000093_0.jpg,2404,1772,drawing,1,0,0,0,0,0,1
00000229_2,images/PPN1813362033_00000229_2.jpg,2028,702,drawing,1,0,0,0,0,0,1
00000231_2,images/PPN1813362033_00000231_2.jpg,714,340,drawing,1,0,0,0,0,0,1
00000231_3,images/PPN1813362033_00000231_3.jpg,662,372,drawing,1,0,0,0,0,0,1
00000006_0,images/PPN1813403090_00000006_0.jpg,2266,2720,family,1,0,0,1,0,0,0
00000128_0,images/PPN1813409153_00000128_0.jpg,454,1076,drawing,1,0,0,0,0,0,1
00000136_0,images/PPN1813409153_00000136_0.jpg,3042,4454,playing,1,0,0,0,1,0,0
00000237_0,images/PPN1813409153_00000237_0.jpg,3064,4412,drawing,1,0,0,0,0,0,1
00000255_0,images/PPN1813409153_00000255_0.jpg,3156,5058,drawing,1,0,0,0,0,0,1
00000273_0,images/PPN1813409153_00000273_0.jpg,3108,4564,drawing,1,0,0,0,0,0,1
00000009_0,images/PPN181340979X_00000009_0.jpg,2706,1162,drawing,1,0,0,0,0,0,1
00000019_0,images/PPN181340979X_00000019_0.jpg,2692,1380,drawing,1,0,0,0,0,0,1
00000031_0,images/PPN181340979X_00000031_0.jpg,2760,3188,drawing,1,0,0,0,0,0,1
00000033_1,images/PPN181340979X_00000033_1.jpg,2640,1638,drawing,1,0,0,0,0,0,1
00000063_1,images/PPN1813412073_00000063_1.jpg,1288,562,drawing,1,0,0,0,0,0,1
00000085_1,images/PPN1813412073_00000085_1.jpg,3852,5912,drawing,1,0,0,0,0,0,1
00000127_0,images/PPN1813776687_00000127_0.jpg,1908,2746,drawing,1,0,0,0,0,0,1
00000136_1,images/PPN1814657142_00000136_1.jpg,2326,2006,drawing,1,0,0,0,0,0,1
00000052_1,images/PPN1814663347_00000052_1.jpg,3022,4034,drawing,1,0,0,0,0,0,1
00000259_0,images/PPN1814664041_00000259_0.jpg,332,412,drawing,1,0,0,0,0,0,1
00000259_10,images/PPN1814664041_00000259_10.jpg,390,468,drawing,1,0,0,0,0,0,1
00000259_19,images/PPN1814664041_00000259_19.jpg,330,558,drawing,1,0,0,0,0,0,1
00000259_20,images/PPN1814664041_00000259_20.jpg,324,452,drawing,1,0,0,0,0,0,1
00000259_3,images/PPN1814664041_00000259_3.jpg,374,482,drawing,1,0,0,0,0,0,1
00000093_0,images/PPN1814669396_00000093_0.jpg,2034,2016,playing,1,0,0,0,1,0,0
00000037_3,images/PPN1814670165_00000037_3.jpg,1250,1840,drawing,1,0,0,0,0,0,1
00000049_2,images/PPN1814670165_00000049_2.jpg,1270,1840,family,1,0,0,1,0,0,0
00000069_3,images/PPN1814670165_00000069_3.jpg,1268,1874,drawing,1,0,0,0,0,0,1
00000106_0,images/PPN1814735534_00000106_0.jpg,728,1238,drawing,1,0,0,0,0,0,1
00000121_0,images/PPN1814735534_00000121_0.jpg,364,322,drawing,1,0,0,0,0,0,1
00000128_0,images/PPN1814735534_00000128_0.jpg,388,456,drawing,1,0,0,0,0,0,1
00000138_0,images/PPN1814735534_00000138_0.jpg,722,1000,drawing,1,0,0,0,0,0,1
00000141_1,images/PPN1814735534_00000141_1.jpg,1020,1204,drawing,1,0,0,0,0,0,1
00000178_0,images/PPN1814735534_00000178_0.jpg,780,1172,drawing,1,0,0,0,0,0,1
00000259_0,images/PPN1814897607_00000259_0.jpg,578,1212,drawing,1,0,0,0,0,0,1
00000338_0,images/PPN1814897607_00000338_0.jpg,1664,610,drawing,1,0,0,0,0,0,1
00000085_2,images/PPN1814898611_00000085_2.jpg,2520,2362,drawing,1,0,0,0,0,0,1
00000122_0,images/PPN1814898611_00000122_0.jpg,2670,2760,drawing,1,0,0,0,0,0,1
00000208_0,images/PPN1814898611_00000208_0.jpg,2548,3068,drawing,1,0,0,0,0,0,1
00000206_0,images/PPN1814904530_00000206_0.jpg,480,1004,drawing,1,0,0,0,0,0,1
00000001_1,images/PPN1815388382_00000001_1.jpg,2468,3826,drawing,1,0,0,0,0,0,1
00000045_0,images/PPN1815388382_00000045_0.jpg,2462,3138,drawing,1,0,0,0,0,0,1
00000100_1,images/PPN1815393149_00000100_1.jpg,388,426,drawing,1,0,0,0,0,0,1
00000273_0,images/PPN1815569921_00000273_0.jpg,2408,2590,drawing,1,0,0,0,0,0,1
00000052_0,images/PPN1815571756_00000052_0.jpg,2216,2116,family,1,0,0,1,0,0,0
00000134_1,images/PPN181558081X_00000134_1.jpg,1880,2012,drawing,1,0,0,0,0,0,1
00000117_3,images/PPN1815588349_00000117_3.jpg,552,988,drawing,1,0,0,0,0,0,1
00000115_1,images/PPN1815588837_00000115_1.jpg,580,910,drawing,1,0,0,0,0,0,1
00000112_0,images/PPN1815764333_00000112_0.jpg,1530,1546,family,1,0,0,1,0,0,0
00000164_0,images/PPN1815764333_00000164_0.jpg,2186,2920,family,1,0,0,1,0,0,0
00000184_0,images/PPN1815764333_00000184_0.jpg,2196,1456,landscape,1,0,0,0,0,1,0
00000296_0,images/PPN1815764333_00000296_0.jpg,1268,1428,drawing,1,0,0,0,0,0,1
00000324_0,images/PPN1815764333_00000324_0.jpg,2148,2218,drawing,1,0,0,0,0,0,1
00000327_0,images/PPN1815764333_00000327_0.jpg,1750,1870,drawing,1,0,0,0,0,0,1
00000347_0,images/PPN1815764333_00000347_0.jpg,1586,1868,drawing,1,0,0,0,0,0,1
00000496_0,images/PPN1815764333_00000496_0.jpg,2236,1354,playing,1,0,0,0,1,0,0
00000537_0,images/PPN1815764333_00000537_0.jpg,2274,1162,landscape,1,0,0,0,0,1,0
00000561_0,images/PPN1815764333_00000561_0.jpg,1996,1040,drawing,1,0,0,0,0,0,1
00000100_0,images/PPN1815770295_00000100_0.jpg,1500,1630,drawing,1,0,0,0,0,0,1
00000078_0,images/PPN1816407607_00000078_0.jpg,1968,1216,drawing,1,0,0,0,0,0,1
00000100_0,images/PPN1816407607_00000100_0.jpg,1240,1464,,0,0,0,0,0,0,0
00000142_0,images/PPN1816407607_00000142_0.jpg,1510,1322,drawing,1,0,0,0,0,0,1
00000112_0,images/PPN1816431109_00000112_0.jpg,1114,1282,drawing,1,0,0,0,0,0,1
00000127_0,images/PPN1816431109_00000127_0.jpg,1748,1256,drawing,1,0,0,0,0,0,1
00000244_0,images/PPN1816431109_00000244_0.jpg,1570,726,drawing,1,0,0,0,0,0,1
00000259_0,images/PPN1816431109_00000259_0.jpg,1010,954,drawing,1,0,0,0,0,0,1
00000287_0,images/PPN1816431109_00000287_0.jpg,1022,780,drawing,1,0,0,0,0,0,1
00000316_0,images/PPN1816431109_00000316_0.jpg,1010,966,drawing,1,0,0,0,0,0,1
00000379_0,images/PPN1816431109_00000379_0.jpg,1210,1710,playing,1,0,0,0,1,0,0
00000384_0,images/PPN1816431109_00000384_0.jpg,1646,1382,drawing,1,0,0,0,0,0,1
00000389_0,images/PPN1816431109_00000389_0.jpg,1146,1008,drawing,1,0,0,0,0,0,1
00000400_0,images/PPN1816431109_00000400_0.jpg,1714,1602,drawing,1,0,0,0,0,0,1
00000406_0,images/PPN1816431109_00000406_0.jpg,1790,1424,drawing,1,0,0,0,0,0,1
00000413_0,images/PPN1816431109_00000413_0.jpg,1272,1068,drawing,1,0,0,0,0,0,1
00000460_0,images/PPN1816431109_00000460_0.jpg,1808,734,landscape,1,0,0,0,0,1,0
00000462_0,images/PPN1816431109_00000462_0.jpg,1938,626,drawing,1,0,0,0,0,0,1
00000464_0,images/PPN1816431109_00000464_0.jpg,1756,1906,drawing,1,0,0,0,0,0,1
00000471_0,images/PPN1816431109_00000471_0.jpg,1722,1270,drawing,1,0,0,0,0,0,1
00000011_0,images/PPN1816432873_00000011_0.jpg,2108,2548,family,1,0,0,1,0,0,0
00000072_0,images/PPN1816432873_00000072_0.jpg,2842,4092,drawing,1,0,0,0,0,0,1
00000061_1,images/PPN1816488429_00000061_1.jpg,1822,1768,family,1,0,0,1,0,0,0
00000103_1,images/PPN1816488429_00000103_1.jpg,1966,2950,,0,0,0,0,0,0,0
00000145_0,images/PPN1816488429_00000145_0.jpg,2004,2892,drawing,1,0,0,0,0,0,1
00000163_0,images/PPN1816488925_00000163_0.jpg,2536,3732,drawing,1,0,0,0,0,0,1
00000063_1,images/PPN1816492086_00000063_1.jpg,1198,804,drawing,1,0,0,0,0,0,1
00000199_0,images/PPN1816492086_00000199_0.jpg,1514,1106,drawing,1,0,0,0,0,0,1
00000220_0,images/PPN1816492086_00000220_0.jpg,1840,1290,drawing,1,0,0,0,0,0,1
00000274_0,images/PPN1816492086_00000274_0.jpg,748,822,drawing,1,0,0,0,0,0,1
00000278_0,images/PPN1816492086_00000278_0.jpg,1340,732,drawing,1,0,0,0,0,0,1
00000294_0,images/PPN1816492086_00000294_0.jpg,1324,734,drawing,1,0,0,0,0,0,1
00000314_0,images/PPN1816492086_00000314_0.jpg,1810,1250,,0,0,0,0,0,0,0
00000281_0,images/PPN1816495190_00000281_0.jpg,2166,3472,,0,0,0,0,0,0,0
00000313_0,images/PPN1816495190_00000313_0.jpg,2166,3436,,0,0,0,0,0,0,0
00000003_3,images/PPN1816495867_00000003_3.jpg,564,578,,0,0,0,0,0,0,0
00000003_4,images/PPN1816495867_00000003_4.jpg,638,734,,0,0,0,0,0,0,0
00000097_0,images/PPN1816500674_00000097_0.jpg,1102,798,,0,0,0,0,0,0,0
00000200_0,images/PPN1816500674_00000200_0.jpg,1856,1356,,0,0,0,0,0,0,0
00000202_0,images/PPN1816500674_00000202_0.jpg,2702,3236,,0,0,0,0,0,0,0
00000210_0,images/PPN1816500674_00000210_0.jpg,1380,1462,,0,0,0,0,0,0,0
00000289_0,images/PPN1816500674_00000289_0.jpg,2616,3290,,0,0,0,0,0,0,0
00000318_0,images/PPN1816500674_00000318_0.jpg,1610,1958,,0,0,0,0,0,0,0
00000352_0,images/PPN1816500674_00000352_0.jpg,2732,1904,,0,0,0,0,0,0,0
00000404_0,images/PPN1816500674_00000404_0.jpg,2882,2494,,0,0,0,0,0,0,0
00000413_1,images/PPN1816500674_00000413_1.jpg,2112,1638,,0,0,0,0,0,0,0
00000440_0,images/PPN1816500674_00000440_0.jpg,2278,1280,,0,0,0,0,0,0,0
00000471_0,images/PPN1816500674_00000471_0.jpg,2170,3846,,0,0,0,0,0,0,0
00000479_0,images/PPN1816500674_00000479_0.jpg,1958,2114,,0,0,0,0,0,0,0
00000487_0,images/PPN1816500674_00000487_0.jpg,1610,1970,,0,0,0,0,0,0,0
00000527_0,images/PPN1816500674_00000527_0.jpg,698,746,,0,0,0,0,0,0,0
00000528_0,images/PPN1816500674_00000528_0.jpg,2012,2548,,0,0,0,0,0,0,0
00000547_1,images/PPN1816500674_00000547_1.jpg,2326,1750,,0,0,0,0,0,0,0
00000552_0,images/PPN1816500674_00000552_0.jpg,2530,4152,,0,0,0,0,0,0,0
00000561_0,images/PPN1816500674_00000561_0.jpg,1980,1744,,0,0,0,0,0,0,0
00000590_0,images/PPN1816500674_00000590_0.jpg,970,1242,,0,0,0,0,0,0,0
00000642_0,images/PPN1816500674_00000642_0.jpg,1028,1688,,0,0,0,0,0,0,0
00000657_0,images/PPN1816500674_00000657_0.jpg,1370,1034,,0,0,0,0,0,0,0
00000666_0,images/PPN1816500674_00000666_0.jpg,1000,1546,,0,0,0,0,0,0,0
00000679_0,images/PPN1816500674_00000679_0.jpg,2332,2156,,0,0,0,0,0,0,0
00000681_0,images/PPN1816500674_00000681_0.jpg,1728,1156,,0,0,0,0,0,0,0
00000703_0,images/PPN1816500674_00000703_0.jpg,1654,1916,,0,0,0,0,0,0,0
00000710_0,images/PPN1816500674_00000710_0.jpg,2770,2094,,0,0,0,0,0,0,0
00000711_0,images/PPN1816500674_00000711_0.jpg,890,944,,0,0,0,0,0,0,0
00000757_0,images/PPN1816500674_00000757_0.jpg,664,996,,0,0,0,0,0,0,0
00000794_0,images/PPN1816500674_00000794_0.jpg,960,1170,,0,0,0,0,0,0,0
00000162_0,images/PPN1817987607_00000162_0.jpg,1594,2332,,0,0,0,0,0,0,0
00000163_0,images/PPN1817987607_00000163_0.jpg,1920,1122,,0,0,0,0,0,0,0
00000250_0,images/PPN1817987607_00000250_0.jpg,2620,2652,,0,0,0,0,0,0,0
00000276_0,images/PPN1817987607_00000276_0.jpg,1278,1198,,0,0,0,0,0,0,0
00000281_0,images/PPN1817987607_00000281_0.jpg,728,1924,,0,0,0,0,0,0,0
00000286_0,images/PPN1817987607_00000286_0.jpg,1402,692,,0,0,0,0,0,0,0
00000312_0,images/PPN1817987607_00000312_0.jpg,790,1494,,0,0,0,0,0,0,0
00000361_0,images/PPN1817987607_00000361_0.jpg,2702,2282,,0,0,0,0,0,0,0
00000384_0,images/PPN1817987607_00000384_0.jpg,2382,1066,,0,0,0,0,0,0,0
00000394_0,images/PPN1817987607_00000394_0.jpg,920,952,,0,0,0,0,0,0,0
00000399_0,images/PPN1817987607_00000399_0.jpg,1156,1030,,0,0,0,0,0,0,0
00000403_0,images/PPN1817987607_00000403_0.jpg,2518,1706,,0,0,0,0,0,0,0
00000434_0,images/PPN1817987607_00000434_0.jpg,2284,2342,,0,0,0,0,0,0,0
00000463_0,images/PPN1817987607_00000463_0.jpg,2738,3584,,0,0,0,0,0,0,0
